ticker,permno,first_year,last_year,rows
77094,77094,1993,1998,1430
77095,77095,1993,2006,3390
77096,77096,1993,1998,1507
77097,77097,1993,2009,4134
77098,77098,1993,1999,1597
77099,77099,1993,2007,3535
77100,77100,1993,1995,503
77101,77101,1993,2001,1667
77102,77102,1993,1996,830
77103,77103,1993,2008,4004
77104,77104,1993,1994,447
77106,77106,1993,2005,3118
77107,77107,1993,1995,623
77108,77108,1993,1998,1483
77109,77109,1993,1995,522
77110,77110,1993,1995,628
77111,77111,1993,1996,793
77112,77112,1993,1998,1325
77113,77113,1993,1995,604
77114,77114,1993,2020,7035
77116,77116,1993,2014,5396
77117,77117,1993,2020,7051
77118,77118,1993,1997,1106
77119,77119,1993,1997,1195
77120,77120,1993,2020,7049
77122,77122,1993,1994,476
77123,77123,1993,1996,898
77124,77124,1993,2020,7028
77125,77125,1993,2007,3431
77126,77126,1993,2013,5082
77128,77128,1993,1995,752
77129,77129,1993,2020,7051
77131,77131,1993,2020,7051
77132,77132,1993,2005,3232
77133,77133,1993,2005,3153
77134,77134,1993,2005,3141
77135,77135,1993,2005,3196
77136,77136,1993,2012,4728
77142,77142,1993,1999,1565
77143,77143,1993,2003,1333
77144,77144,1993,1997,983
77145,77145,1993,2002,2029
77146,77146,1993,1996,789
77147,77147,1993,2014,5398
77149,77149,1993,2014,5504
77150,77150,1993,2006,3488
77151,77151,1993,1995,581
77152,77152,1993,2020,7051
77153,77153,1993,2013,5121
77154,77154,1993,2016,5965
77155,77155,1993,2013,3325
77157,77157,1993,2020,7051
77158,77158,1993,2012,4897
77159,77159,1993,2003,2502
77161,77161,1993,1997,1193
77162,77162,1993,2001,2235
77163,77163,1993,2009,4240
77165,77165,1993,2020,6930
77166,77166,1993,1994,326
77167,77167,1993,1996,864
77168,77168,1993,1993,105
77169,77169,1993,2002,2428
77170,77170,1993,1999,1579
77171,77171,1993,2009,4139
77173,77173,1993,2015,4440
77174,77174,1993,1996,613
77175,77175,1993,2020,7050
77176,77176,1993,1993,97
77177,77177,1993,1993,38
77178,77178,1993,2020,7048
77179,77179,1993,2000,1813
77180,77180,1993,2008,3855
77181,77181,1993,2011,4366
77182,77182,1993,2020,7049
77183,77183,1993,1998,1474
77184,77184,1993,2008,3364
77185,77185,1993,1997,1245
77186,77186,1993,2017,5760
77187,77187,1993,1997,759
77188,77188,1993,1996,865
77189,77189,1993,1999,1574
77190,77190,1993,1997,978
77191,77191,1993,2020,7026
77192,77192,1993,1996,844
77193,77193,1993,1996,975
77194,77194,1993,1996,970
77195,77195,1993,1996,800
77196,77196,1993,1997,1062
77197,77197,1993,1994,448
77198,77198,1993,1995,546
77199,77199,1993,1994,209
77200,77200,1993,2002,2042
77202,77202,1993,2020,4988
77203,77203,1993,1998,1285
77204,77204,1993,2004,2714
77205,77205,1993,2018,6335
77206,77206,1993,1996,906
77207,77207,1993,2008,3795
77208,77208,1993,2020,5622
77209,77209,1993,1995,728
77210,77210,1993,2002,1848
77211,77211,1993,1995,609
77212,77212,1993,1995,235
77213,77213,1993,1996,971
77214,77214,1993,1998,1335
77215,77215,1993,1994,373
77216,77216,1993,1994,74
77217,77217,1993,2020,4489
77218,77218,1993,1999,1533
77219,77219,1993,2002,2200
77221,77221,1993,1996,445
77222,77222,1993,2000,1959
77223,77223,1993,2001,1801
77224,77224,1993,1995,400
77226,77226,1993,1999,1495
77227,77227,1993,1996,734
77228,77228,1993,1997,1048
77229,77229,1993,1995,732
77230,77230,1993,2003,2596
77231,77231,1993,1993,22
77233,77233,1993,1998,1433
77234,77234,1993,1996,443
77235,77235,1993,2020,7027
77236,77236,1993,2020,5591
77237,77237,1993,2001,2102
77238,77238,1993,2003,2238
77239,77239,1993,2020,6693
77240,77240,1993,2005,2494
77241,77241,1993,1995,551
77242,77242,1993,1996,891
77245,77245,1993,1994,359
77246,77246,1993,1993,122
77247,77247,1993,2001,2085
77248,77248,1993,2000,1739
77249,77249,1993,1999,1686
77250,77250,1993,1993,77
77253,77253,1993,1994,258
77254,77254,1993,2005,3158
77255,77255,1993,2001,2112
77256,77256,1993,2018,5405
77257,77257,1993,2006,3359
77258,77258,1993,1996,215
77259,77259,1993,2020,6469
77260,77260,1993,1995,658
77261,77261,1993,2004,2753
77262,77262,1993,2011,4419
77263,77263,1993,2005,2574
77264,77264,1993,2012,4934
77265,77265,1993,2001,2063
77266,77266,1993,2000,1992
77267,77267,1993,2001,1707
77268,77268,1993,2000,1929
77269,77269,1993,2000,1414
77270,77270,1993,1999,1552
77271,77271,1993,2017,6192
77272,77272,1993,1994,373
77273,77273,1993,1998,1377
77274,77274,1993,2020,7044
77275,77275,1993,2001,1483
77276,77276,1993,2000,1931
77277,77277,1993,1997,1104
77278,77278,1993,2000,1636
77279,77279,1993,2018,6429
77280,77280,1993,1994,424
77281,77281,1993,2017,6206
77282,77282,1993,2020,6850
77283,77283,1993,1997,1077
77284,77284,1993,2005,3175
77285,77285,1993,1996,900
77286,77286,1993,1997,1002
77288,77288,1993,1994,474
77289,77289,1993,2012,4994
77291,77291,1993,2002,2319
77292,77292,1993,2020,7048
77293,77293,1993,1999,1515
77294,77294,1993,2003,2646
77295,77295,1993,1994,332
77296,77296,1993,1999,1523
77297,77297,1993,2000,1830
77298,77298,1993,1996,931
77299,77299,1993,1993,41
77300,77300,1993,2020,7051
77301,77301,1993,1995,668
77302,77302,1993,2016,5887
77303,77303,1993,1994,432
77304,77304,1993,1994,378
77306,77306,1993,1996,899
77307,77307,1993,1997,1210
77309,77309,1993,2020,7049
77310,77310,1993,2001,2052
77311,77311,1993,2001,2236
77312,77312,1993,1999,1724
77313,77313,1993,2010,4519
77314,77314,1993,1998,1507
77315,77315,1993,2012,4967
77316,77316,1993,2020,7036
77317,77317,1993,1996,765
77318,77318,1993,2009,4196
77319,77319,1993,1996,788
77320,77320,1993,1995,726
77321,77321,1993,1999,1593
77322,77322,1993,1995,638
77323,77323,1993,2000,1850
77324,77324,1993,2007,2820
77325,77325,1993,2000,1984
77326,77326,1993,2005,1807
77327,77327,1993,2015,4936
77328,77328,1993,1997,1003
77329,77329,1993,1994,427
77330,77330,1993,1998,1290
77331,77331,1993,1995,713
77332,77332,1993,2002,2465
77333,77333,1993,1996,830
77334,77334,1993,2005,2443
77335,77335,1993,1998,1340
77336,77336,1993,1998,767
77337,77337,1993,1994,267
77338,77338,1993,2020,7051
77339,77339,1993,2005,3122
77340,77340,1993,2016,5100
77341,77341,1993,1996,772
77343,77343,1993,1999,1255
77344,77344,1993,1996,794
77345,77345,1993,1993,77
77346,77346,1993,1995,418
77347,77347,1993,2010,4387
77348,77348,1993,1998,1400
77349,77349,1993,1994,282
77350,77350,1993,1999,1272
77351,77351,1993,1999,1704
77352,77352,1993,1998,1497
77353,77353,1993,1999,1649
77354,77354,1993,2020,7050
77355,77355,1993,1995,558
77356,77356,1993,2004,2788
77357,77357,1993,2020,7049
77358,77358,1993,1995,550
77360,77360,1993,1995,628
77361,77361,1993,1999,1670
77362,77362,1993,2008,3837
77363,77363,1993,1999,1695
77364,77364,1993,1997,1058
77366,77366,1993,2020,7051
77367,77367,1993,1999,1652
77368,77368,1993,2000,1771
77369,77369,1993,2020,6998
77370,77370,1993,1994,282
77371,77371,1993,2001,2040
77372,77372,1993,1998,1463
77373,77373,1993,1996,946
77376,77376,1993,2000,1460
77377,77377,1993,2020,7004
77378,77378,1993,2003,2427
77379,77379,1993,2020,6466
77380,77380,1993,1995,756
77382,77382,1993,1998,1330
77383,77383,1993,1996,690
77384,77384,1993,2002,2343
77385,77385,1993,1996,825
77386,77386,1993,1998,766
77387,77387,1993,2000,1943
77388,77388,1993,1999,1630
77389,77389,1993,2001,2207
77390,77390,1993,1999,1280
77392,77392,1993,2007,3689
77393,77393,1993,2020,5920
77395,77395,1993,1993,84
77396,77396,1993,1996,692
77397,77397,1993,1996,948
77398,77398,1993,2000,1883
77400,77400,1993,1997,532
77401,77401,1993,2000,1887
77402,77402,1993,1995,595
77403,77403,1993,2007,3558
77405,77405,1993,2006,3513
77406,77406,1993,1995,519
77407,77407,1993,1995,567
77409,77409,1993,1999,1355
77410,77410,1993,1997,1080
77411,77411,1993,1998,1225
77413,77413,1993,2017,6240
77414,77414,1993,1994,78
77415,77415,1993,2020,6983
77416,77416,1993,1999,1704
77417,77417,1993,1998,1317
77418,77418,1993,2018,6405
77419,77419,1993,1994,382
77420,77420,1993,2019,6698
77421,77421,1993,2012,4939
77422,77422,1993,1994,422
77423,77423,1993,1995,655
77424,77424,1993,1995,500
77425,77425,1993,2020,6907
77426,77426,1993,2007,3669
77427,77427,1993,2005,3065
77428,77428,1993,2002,2150
77429,77429,1993,1994,271
77430,77430,1993,1993,2
77431,77431,1993,1998,1266
77433,77433,1993,2007,3133
77434,77434,1993,2000,1917
77435,77435,1993,2004,2735
77437,77437,1993,2020,7040
77438,77438,1993,2002,2342
77440,77440,1993,2003,2536
77441,77441,1993,1999,1547
77442,77442,1993,2001,2060
77443,77443,1993,2011,4345
77444,77444,1993,1995,454
77445,77445,1993,1993,83
77446,77446,1993,2000,1945
77447,77447,1993,2020,7049
77448,77448,1993,2007,3712
77449,77449,1993,1994,288
77450,77450,1993,2000,1674
77451,77451,1993,2001,2068
77452,77452,1993,1994,449
77453,77453,1993,2020,7050
77454,77454,1993,2002,2502
77456,77456,1993,1999,1474
77457,77457,1993,1995,716
77458,77458,1993,2020,7050
77459,77459,1993,1994,256
77460,77460,1993,2020,7051
77461,77461,1993,2014,5311
77462,77462,1993,2020,7051
77463,77463,1993,2000,1780
77464,77464,1993,2002,2274
77465,77465,1993,2001,2236
77466,77466,1993,2020,7050
77467,77467,1993,2020,7030
77468,77468,1993,2015,5692
77469,77469,1993,2020,7047
77470,77470,1993,2020,7051
77472,77472,1993,2007,3713
77473,77473,1993,1999,1646
77474,77474,1993,1999,1656
77475,77475,1993,2006,2265
77476,77476,1993,1995,582
77477,77477,1993,1999,1222
77478,77478,1993,2019,6575
77480,77480,1993,1995,646
77481,77481,1993,2012,4886
77482,77482,1993,1993,96
77483,77483,1996,2000,1032
77485,77485,1993,1999,1121
77486,77486,1993,2019,6689
77487,77487,1993,1994,373
77488,77488,1993,2020,6119
77489,77489,1993,2005,3073
77490,77490,1993,2004,2831
77491,77491,1993,1994,390
77492,77492,1993,1993,51
77493,77493,1993,1998,1493
77494,77494,1993,1999,1612
77495,77495,1993,2008,3591
77496,77496,1993,2020,7051
77497,77497,1993,1997,1182
77499,77499,1993,1993,239
77500,77500,1993,1996,481
77501,77501,1993,2020,7044
77502,77502,1993,2009,4223
77503,77503,1993,1997,1112
77504,77504,1993,2008,3580
77505,77505,1993,2020,6967
77506,77506,1993,1995,347
77507,77507,1993,2016,5113
77508,77508,1993,1998,1420
77509,77509,1993,2003,2740
77510,77510,1993,1995,624
77511,77511,1993,1998,1198
77512,77512,1993,2006,3298
77513,77513,1993,1999,937
77514,77514,1993,1997,1035
77515,77515,1993,2020,7050
77516,77516,1993,2020,6943
77517,77517,1993,2007,3612
77518,77518,1993,1998,1346
77519,77519,1993,2020,7048
77520,77520,1994,2020,6733
77521,77521,1993,2013,4784
77522,77522,1993,1997,540
77523,77523,1993,1999,1740
77524,77524,1993,1995,691
77525,77525,1993,1998,1416
77526,77526,1993,2020,6269
77527,77527,1993,1996,673
77528,77528,1993,2020,6933
77529,77529,1993,1995,645
77530,77530,1993,2020,6959
77531,77531,1993,1996,949
77532,77532,1993,1996,780
77534,77534,1993,1997,1227
77536,77536,1993,1996,874
77537,77537,1993,1995,601
77538,77538,1993,1995,753
77539,77539,1993,1997,1072
77540,77540,1993,1996,717
77541,77541,1993,2002,2247
77542,77542,1993,2001,2134
77543,77543,1993,1994,346
77544,77544,1993,1999,1724
77545,77545,1993,2016,5916
77546,77546,1993,2007,3709
77547,77547,1993,1998,1475
77548,77548,1993,2020,7051
77549,77549,1993,2004,3008
77550,77550,1993,1997,1181
77551,77551,1993,1994,290
77552,77552,1993,2003,1805
77553,77553,1993,2006,2925
77554,77554,1993,1998,844
77555,77555,1993,2006,3400
77560,77560,1993,2009,4177
77561,77561,1993,1995,407
77562,77562,1993,1994,139
77563,77563,1993,1998,1332
77564,77564,1993,1996,767
77568,77568,1993,2008,3987
77569,77569,1993,2020,3140
77570,77570,1993,2020,6234
77571,77571,1993,1994,271
77572,77572,1993,2001,2139
77573,77573,1993,2020,7051
77574,77574,1993,1995,609
77575,77575,1993,2011,3505
77576,77576,1993,2009,4249
77577,77577,1993,1995,631
77579,77579,1993,2004,2917
77580,77580,1993,1998,1253
77581,77581,1993,2002,2433
77582,77582,1993,2012,4917
77584,77584,1993,2020,7035
77585,77585,1993,2012,3684
77587,77587,1993,2001,2032
77588,77588,1993,2000,1817
77589,77589,1993,2007,3493
77590,77590,1993,2012,4862
77591,77591,1993,2020,7017
77592,77592,1993,2005,3225
77593,77593,1993,1998,1226
77595,77595,1993,2020,7050
77596,77596,1993,2001,2025
77597,77597,1993,1999,1514
77599,77599,1993,2016,5770
77600,77600,1993,1998,1283
77601,77601,1993,1997,1185
77602,77602,1993,2000,1933
77603,77603,1993,2000,1807
77604,77604,1993,2016,5828
77605,77605,1993,2020,7051
77606,77606,1993,2020,7051
77607,77607,1993,2020,7031
77608,77608,1993,2007,3745
77609,77609,1993,2020,7051
77610,77610,1993,2020,6454
77611,77611,1993,1997,1143
77612,77612,1993,1995,476
77613,77613,1993,1998,1226
77614,77614,1993,1994,421
77615,77615,1993,1993,177
77616,77616,1993,1995,544
77617,77617,1993,2002,2347
77618,77618,1993,1999,1704
77619,77619,1993,2000,1832
77620,77620,1993,1996,609
77621,77621,1993,1993,125
77622,77622,1993,1996,794
77624,77624,1993,2020,3519
77625,77625,1993,2000,1894
77626,77626,1993,1998,1065
77627,77627,1993,2004,2667
77628,77628,1993,2010,4054
77629,77629,1993,2020,6695
77630,77630,1993,2018,6333
77632,77632,1993,1998,1277
77633,77633,1993,2009,4249
77634,77634,1993,1997,1134
77635,77635,1993,1995,521
77636,77636,1993,2001,1515
77637,77637,1993,2020,7051
77638,77638,1993,2020,7051
77639,77639,1993,2005,3049
77641,77641,1993,1997,1113
77642,77642,1993,2003,2289
77643,77643,1993,2020,6986
77644,77644,1993,2000,1770
77646,77646,1993,2001,2237
77647,77647,1993,2001,2263
77648,77648,1993,1997,1198
77649,77649,1993,2020,7051
77651,77651,1993,1995,536
77652,77652,1993,1999,1522
77653,77653,1993,2002,2347
77654,77654,1993,1993,219
77655,77655,1993,1995,446
77656,77656,1993,1999,1298
77657,77657,1993,2000,1905
77659,77659,1993,2020,7050
77660,77660,1993,2020,6854
77661,77661,1993,2020,7040
77662,77662,1993,2007,3634
77663,77663,1993,2001,2070
77664,77664,1993,1994,277
77665,77665,1993,1996,893
77667,77667,1993,2007,3709
77668,77668,1993,2018,6533
77669,77669,1993,2018,6405
77670,77670,1993,1998,1227
77671,77671,1993,2001,2059
77672,77672,1993,1994,259
77673,77673,1993,2010,3967
77675,77675,1993,2002,2244
77676,77676,1993,1999,1423
77677,77677,1993,2001,2036
77678,77678,1993,2003,2586
77679,77679,1993,2020,7036
77681,77681,1993,1999,1496
77683,77683,1993,2013,3887
77684,77684,1993,1997,1121
77685,77685,1993,2007,2616
77686,77686,1993,1994,314
77687,77687,1993,2000,1716
77688,77688,1993,2003,2694
77689,77689,1993,2000,1980
77690,77690,1993,1999,1744
77691,77691,1993,2018,6511
77692,77692,1993,2020,6983
77693,77693,1993,2020,6838
77694,77694,1993,2007,3694
77695,77695,1993,1996,814
77696,77696,1993,1998,1027
77697,77697,1993,1996,888
77698,77698,1993,1997,1064
77699,77699,1993,2020,6965
77700,77700,1993,1997,1026
77701,77701,1993,2007,3699
77702,77702,1993,2020,7050
77703,77703,1993,1997,713
77704,77704,1993,1998,1056
77705,77705,1993,1999,1741
77708,77708,1993,2001,2267
77710,77710,1993,2001,2045
77712,77712,1993,1999,1634
77713,77713,1993,2002,2393
77714,77714,1993,1997,1202
77719,77719,1993,2000,1892
77722,77722,1993,2014,5362
77723,77723,1993,1994,388
77725,77725,1993,1994,427
77729,77729,1993,2020,5742
77730,77730,1993,2020,7051
77733,77733,1993,2013,4611
77735,77735,1993,2020,7030
77739,77739,1993,1994,236
77740,77740,1993,1997,1177
77741,77741,1993,1995,666
77753,77753,1993,1997,1262
77755,77755,1993,1995,371
77756,77756,1993,2001,1055
77757,77757,1993,2001,2028
77758,77758,1993,2003,2342
77759,77759,1993,2007,2580
77760,77760,1993,1997,606
77761,77761,1993,1995,341
77763,77763,1993,2020,6722
77764,77764,1993,2001,1967
77765,77765,1993,1998,576
77766,77766,1993,1996,474
77767,77767,1993,2008,3715
77768,77768,1993,2018,6505
77769,77769,1993,2006,3464
77770,77770,1993,1997,1093
77771,77771,1993,1994,264
77772,77772,1993,1994,365
77773,77773,1993,2001,2058
77774,77774,1993,2000,1783
77775,77775,1993,2004,2314
77776,77776,1993,2020,7051
77777,77777,1993,1997,1209
77778,77778,1993,2009,2701
77779,77779,1993,1998,1273
77780,77780,1993,2020,6879
77781,77781,1993,2008,3028
77782,77782,1993,1999,1653
77783,77783,1993,2011,4730
77784,77784,1993,1999,1577
77785,77785,1993,2020,7038
77786,77786,1993,1995,692
77787,77787,1993,2012,4863
77789,77789,1993,2000,1771
77790,77790,1993,2020,6511
77791,77791,1993,2000,1336
77792,77792,1993,1998,480
77793,77793,1993,1996,888
77794,77794,1993,1997,1060
77795,77795,1993,1996,844
77796,77796,1993,1994,449
77798,77798,1993,2012,3511
77799,77799,1993,1999,1434
77800,77800,1993,1993,175
77801,77801,1993,1997,652
77802,77802,1993,1998,1149
77803,77803,1993,2006,3440
77804,77804,1993,2017,6216
77805,77805,1993,2000,1808
77806,77806,1993,2020,7051
77807,77807,1993,2016,5966
77808,77808,1993,2020,7043
77809,77809,1993,2007,3629
77811,77811,1993,1996,985
77812,77812,1993,1994,199
77813,77813,1993,1995,617
77814,77814,1993,1995,673
77815,77815,1993,2001,2020
77816,77816,1993,2018,6375
77817,77817,1993,2017,6128
77818,77818,1993,2020,7051
77819,77819,1993,2007,3595
77820,77820,1993,2000,1634
77821,77821,1993,1994,347
77822,77822,1993,2000,1878
77823,77823,1993,2014,5517
77824,77824,1993,1995,582
77827,77827,1993,2014,5459
77828,77828,1993,2008,1912
77829,77829,1993,2001,2043
77830,77830,1993,2014,5273
77831,77831,1993,1999,1519
77832,77832,1993,1997,1232
77833,77833,1993,1997,1106
77834,77834,1993,1995,511
77835,77835,1993,2001,2003
77836,77836,1993,1995,521
77837,77837,1993,2004,2882
77838,77838,1993,2004,2603
77839,77839,1993,2005,2639
77840,77840,1993,1997,1166
77841,77841,1993,1995,648
77842,77842,1993,2000,1406
77843,77843,1993,2000,1752
77844,77844,1993,2003,2252
77845,77845,1993,2000,1881
77846,77846,1993,1995,537
77847,77847,1993,1996,863
77848,77848,1993,1995,534
77849,77849,1993,1996,960
77850,77850,1993,1999,1621
77851,77851,1993,1999,1459
77852,77852,1993,1994,422
77853,77853,1993,1994,384
77854,77854,1993,2002,2461
77855,77855,1993,2013,5183
77856,77856,1993,1997,1047
77857,77857,1993,2020,7051
77858,77858,1993,1996,853
77859,77859,1993,1998,1270
77860,77860,1993,2020,7050
77861,77861,1993,1997,1086
77862,77862,1993,2018,6291
77863,77863,1993,1995,576
77864,77864,1993,1993,31
77865,77865,1993,2010,2459
77866,77866,1993,1995,632
77867,77867,1993,1998,727
77868,77868,1993,2020,6981
77870,77870,1993,1997,979
77871,77871,1993,1994,291
77872,77872,1993,2000,1625
77873,77873,1993,2001,2219
77874,77874,1993,1999,1766
77875,77875,1993,2001,2131
77876,77876,1993,2001,2243
77878,77878,1993,2020,7051
77879,77879,1993,1997,1074
77880,77880,1993,2004,2965
77881,77881,1993,2007,3590
77882,77882,1993,1997,1192
77883,77883,1993,1999,1402
77884,77884,1993,1998,1204
77886,77886,1993,1997,958
77887,77887,1993,2005,3022
77888,77888,1993,1994,359
77889,77889,1993,2020,6292
77890,77890,1993,1995,384
77891,77891,1993,1997,1025
77892,77892,1993,2016,5512
77893,77893,1993,2009,4060
77894,77894,1993,1993,124
77895,77895,1993,2020,6841
77896,77896,1993,1994,432
77897,77897,1993,2017,6125
77898,77898,1993,2011,3696
77899,77899,1993,1998,1511
77900,77900,1993,2020,6968
77901,77901,1993,1997,1023
77902,77902,1993,2020,7049
77903,77903,1993,1997,1151
77904,77904,1993,1995,668
77905,77905,1993,2008,4001
77907,77907,1993,2008,3966
77908,77908,1993,2008,4015
77909,77909,1993,2008,3998
77910,77910,1993,2020,7048
77911,77911,1993,1994,399
77912,77912,1993,1994,404
77913,77913,1993,1998,1417
77915,77915,1993,2003,2659
77916,77916,1993,2004,1538
77917,77917,1993,2020,7050
77918,77918,1993,2020,7046
77919,77919,1993,2001,2225
77920,77920,1993,2020,7044
77921,77921,1993,1999,1756
77923,77923,1993,1998,1507
77924,77924,1993,1998,1430
77925,77925,1993,2020,7051
77926,77926,1993,2006,3364
77927,77927,1993,1998,1277
77928,77928,1993,2020,7038
77929,77929,1993,2002,1982
77930,77930,1993,1995,632
77931,77931,1993,2002,2320
77932,77932,1993,1999,1321
77933,77933,1993,1996,745
77962,77962,1993,1998,830
77964,77964,1993,2002,2399
77967,77967,1993,2009,4139
77968,77968,1993,1998,1422
77969,77969,1993,1998,1456
77970,77970,1993,1994,117
77971,77971,1993,2019,6684
77972,77972,1993,1995,544
77973,77973,1993,2020,5442
77974,77974,1993,1995,497
77975,77975,1993,1998,1172
